ap_itp_result,ap_itp_result_assists,ap_itp_result_completed,ap_itp_result_failed,ap_itp_result_headed,ap_itp_result_longball,ap_itp_result_team_id,ap_itp_result_through_ball,ap_itp_result_throw_ins,ap_result,ap_result_assists,ap_result_completed,ap_result_failed,ap_result_headed,ap_result_longball,ap_result_team_id,ap_result_through_ball,ap_result_throw_ins,assists,event,event_a,event_action_type,event_injurytime_play,event_k,event_mins,event_minsec,event_player_id,event_secs,event_team_id,event_throw_ins,event_type,headed,long_ball,time_slice_id,time_slice_name,competition,kickoff,match_id,end_x,end_y,start_x,start_y
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,45,2776,9470,0,49,0,failed,,,9,40 - 45,data/epl,2017-09-11 20:00:00 +0100,32934,63.8,0.0,44.6,4.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,45,2773,544,0,49,0,failed,true,,9,40 - 45,data/epl,2017-09-11 20:00:00 +0100,32934,46.7,3.4,44.7,3.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,45,2770,15280,0,309,0,failed,true,,9,40 - 45,data/epl,2017-09-11 20:00:00 +0100,32934,63.4,89.4,46.9,93.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,45,2771,729,0,49,0,failed,true,,9,40 - 45,data/epl,2017-09-11 20:00:00 +0100,32934,46.1,3.8,37.2,4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,45,2751,544,0,49,0,failed,,,9,40 - 45,data/epl,2017-09-11 20:00:00 +0100,32934,69.2,0.0,52.5,2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,45,2723,11309,0,309,0,failed,,,9,40 - 45,data/epl,2017-09-11 20:00:00 +0100,32934,35.7,29.7,28.8,42.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,1,,45,2719,87,0,49,0,failed,,,9,40 - 45,data/epl,2017-09-11 20:00:00 +0100,32934,73.9,68.2,73.1,68.2
8/14,0,8,6,0,0,49,0,1,,,,,,,,,,,,,,,,,,,,,,,,,9,40 - 45,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
3/5,0,3,2,0,0,309,0,2,,,,,,,,,,,,,,,,,,,,,,,,,9,40 - 45,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,49,2993,12372,53,309,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,52.9,8.9,33.8,32.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,49,2990,11309,50,309,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,30.2,36.9,35.9,36.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,49,2985,12372,45,309,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,31.0,41.8,23.6,53.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,49,2983,20871,43,309,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,22.5,57.3,23.7,72.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,49,2978,7969,38,309,0,completed,,true,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,23.8,74.8,24.2,21.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,49,2976,15280,36,309,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,25.5,19.8,38.6,10.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,49,2973,10504,33,309,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,44.5,8.6,34.5,13.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,49,2969,8088,29,309,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,36.2,16.1,36.6,63
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,48,2900,10955,20,49,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,78.3,5.6,68.4,11.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,48,2896,87,16,49,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,68.6,11.1,74.9,15.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,48,2894,9470,14,49,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,74.9,15.8,57,2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,48,2893,2948,13,49,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,57.0,2.0,52.8,4.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,48,2892,544,12,49,1,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,52.7,4.7,56.1,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,47,2871,8088,51,309,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,36.4,73.9,47,49.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,47,2869,2948,49,49,0,completed,true,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,46.4,68.5,39.1,70.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,46,2776,2948,16,49,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,76.2,43.4,70.1,53.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,46,2774,9470,14,49,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,69.7,53.9,72.8,48.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,46,2765,2948,5,49,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,55.0,84.5,64.4,65.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,45,2711,9470,11,49,0,completed,true,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,59.6,63.3,44.7,47.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,45,2703,925,3,49,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,26.0,43.4,28.9,59.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,45,2701,583,1,49,0,completed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,28.9,59.9,49.9,50.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,49,2997,15280,57,309,0,failed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,67.1,27.0,60.8,16.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,49,2960,925,20,49,0,failed,true,true,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,65.5,9.7,35.7,35.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,47,2873,2074,53,309,0,failed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,55.8,100.0,36.4,73.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,47,2870,583,50,49,0,failed,true,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,53.7,47.5,46.4,68.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,47,2864,12372,44,309,0,failed,true,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,61.8,25.2,46.4,33
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,46,2767,925,7,49,0,failed,,true,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,82.4,36.0,55.2,84.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,45,2718,11309,18,309,0,failed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,64.3,70.3,71.2,57.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,45,2716,11309,16,309,0,failed,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,46.2,30.1,45.9,31.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,45,2707,905,7,49,0,failed,,true,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,59.3,70.3,22.5,60
,,,,,,,,,12/16,0,12,4,0,0,49,0,1,,,,,,,,,,,,,,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,9/13,0,9,4,0,0,309,0,0,,,,,,,,,,,,,,,,10,45 - 50,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,54,3299,10560,59,49,1,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,66.4,96.9,58.5,100
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,53,3237,82,57,49,0,completed,,true,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,58.4,61.7,16,54.6
,,,,,,,,,,,,,,,,,,true,"
            ",,Possession,,1,53,3217,11309,37,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,67.0,56.4,68.5,69.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,53,3214,8088,34,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,68.5,75.1,79.6,87.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,53,3206,10072,26,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,70.6,98.4,68.1,59.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,53,3197,11309,17,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,41.1,27.7,34.2,40.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,53,3193,12372,13,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,31.6,55.8,21.2,61.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,52,3176,8088,56,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,70.2,83.8,66.7,55.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,52,3171,12372,51,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,62.7,18.2,53.9,14.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,52,3162,12372,42,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,56.5,21.8,41.5,34.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,52,3156,10504,36,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,44.5,43.4,48.6,30.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,52,3146,82,26,49,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,25.5,66.6,12.7,43.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,52,3143,925,23,49,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,12.7,43.7,39.6,30.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,52,3129,544,9,49,1,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,89.1,10.3,62.7,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,50,3039,11309,39,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,89.8,88.7,75.9,73.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,50,3031,10072,31,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,68.5,53.6,66.8,41.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,50,3028,15280,28,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,64.3,37.4,55.8,27.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,50,3026,7969,26,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,53.0,17.7,32.2,27.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,50,3024,10504,24,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,32.2,27.9,31,12.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,50,3021,15004,21,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,31.0,12.5,13.8,47.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,50,3017,2074,17,309,0,completed,,true,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,13.8,47.9,41.4,76.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,50,3013,20871,13,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,47.4,92.6,41.5,67
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,50,3011,2074,11,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,42.0,64.0,54.1,67.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,50,3008,10072,8,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,55.8,67.6,54.1,29.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,50,3005,15280,5,309,0,completed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,56.3,27.0,64.3,6.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,55,3300,583,0,49,0,failed,true,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,77.6,94.8,66.4,96.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,54,3281,10504,41,309,0,failed,true,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,44.4,0.0,34.6,3.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,54,3250,925,10,49,0,failed,,true,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,100.0,94.5,55,65.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,54,3244,10504,4,309,0,failed,,true,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,53.8,24.0,5.4,12
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,54,3240,87,0,49,0,failed,true,true,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,88.2,83.9,58.8,62.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,53,3190,583,10,49,0,failed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,81.1,31.6,74.7,33.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,52,3173,2948,53,49,0,failed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,40.6,58.7,38.1,73.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,52,3170,9470,50,49,0,failed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,44.4,79.1,35.8,71.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,52,3164,11309,44,309,0,failed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,59.3,12.2,58.7,13
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,52,3152,925,32,49,0,failed,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,63.9,93.2,36.8,85.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,52,3137,12372,17,309,0,failed,,true,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,58.6,62.1,20,99.3
,,,,,,,,,5/12,0,5,7,0,0,49,0,2,,,,,,,,,,,,,,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,20/24,0,20,4,0,0,309,0,0,,,,,,,,,,,,,,,,11,50 - 55,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,,,,,,,,,,true,"
            ",,Possession,,1,59,3578,9470,38,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,78.1,24.9,70.1,38.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,59,3576,544,36,49,0,completed,true,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,70.1,39.1,68.8,10.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,59,3540,544,0,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,53.6,70.8,52.1,46
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,58,3537,2948,57,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,52.5,45.7,75.5,49.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,58,3495,2074,15,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,51.6,67.0,47,71.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,58,3493,729,13,49,0,completed,,true,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,56.5,23.1,27.8,5.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,58,3488,925,8,49,0,completed,,true,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,26.9,5.6,23.1,64.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,57,3459,8088,39,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,65.6,58.1,46.6,67.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,57,3454,20871,34,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,44.6,89.1,51.7,93.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,57,3452,12372,32,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,51.7,93.5,48.3,80.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,57,3451,8088,31,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,47.9,72.7,42.8,82.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,57,3448,20871,28,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,41.9,85.1,52.8,97.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,57,3445,8088,25,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,53.7,98.6,53.1,88.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,57,3442,20871,22,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,54.2,87.7,55.8,94.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,57,3436,10072,16,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,43.8,87.1,44.8,43.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,57,3433,12372,13,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,42.1,37.1,42.5,23
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,57,3428,10504,8,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,35.7,9.7,44.8,4.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,57,3427,12372,7,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,44.8,4.9,36.5,18.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,56,3409,7969,49,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,39.4,26.2,22.4,19.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,56,3405,15004,45,309,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,20.3,18.8,13.6,43.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,56,3390,82,30,49,0,completed,,true,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,56.9,66.3,7.8,51.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,56,3384,2948,24,49,0,completed,,true,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,4.2,47.8,35,57
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,56,3381,925,21,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,35.0,57.2,24.1,68.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,56,3379,905,19,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,25.7,69.1,22.2,36.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,56,3376,729,16,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,20.3,33.3,29.2,14
,,,,,,,,,,,,,,,,,,true,"
            ",,Possession,,1,55,3345,583,45,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,87.1,37.9,76.1,44.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,55,3344,729,44,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,76.1,44.8,61.6,4.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,55,3341,544,41,49,0,completed,true,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,57.4,4.7,70.1,2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,55,3337,925,37,49,0,completed,,true,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,70.1,2.0,47.9,46.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,55,3335,905,35,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,47.1,48.5,59,11.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,55,3330,544,30,49,1,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,59.0,11.9,87.7,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,55,3314,729,14,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,84.7,7.9,61.3,19.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,55,3313,544,13,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,61.3,19.1,66.6,3.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,55,3309,9470,9,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,66.6,3.2,60.4,35.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,55,3307,905,7,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,64.4,37.7,54.7,64.2
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,55,3305,2948,5,49,0,completed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,54.7,64.0,60.1,81.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,59,3543,905,3,49,0,failed,,true,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,74.1,7.7,45.9,58.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,58,3499,544,19,49,0,failed,,true,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,85.6,49.3,65.7,7.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,58,3496,11309,16,309,0,failed,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,53.6,66.6,51.6,67
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,56,3394,87,34,49,0,failed,true,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,84.6,45.7,58.5,65.4
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,55,3301,10504,1,309,0,failed,true,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,43.6,17.6,20,8.2
,,,,,,,,,22/25,0,22,3,0,0,49,0,1,,,,,,,,,,,,,,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,14/16,0,14,2,0,0,309,0,0,,,,,,,,,,,,,,,,12,55 - 60,data/epl,2017-09-11 20:00:00 +0100,32934,,,,
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,64,3896,1174,56,49,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,57.9,95.7,39.5,83
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,64,3883,11309,43,309,0,completed,,true,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,94.9,18.9,55.3,21.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,64,3882,8206,42,309,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,54.3,24.4,60.3,20.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,64,3880,15280,40,309,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,62.0,19.7,55.1,18.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,64,3879,11309,39,309,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,55.1,20.6,46.6,30.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,64,3878,8088,38,309,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,46.3,31.8,51.8,41.3
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,64,3877,11309,37,309,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,51.8,41.3,43.2,36.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,64,3875,8206,35,309,0,completed,true,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,43.2,36.7,60.8,27.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,64,3873,20871,33,309,0,completed,,true,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,61.6,26.7,34.4,15.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,64,3871,87,31,49,0,completed,true,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,60.8,89.9,53.9,95.1
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,64,3868,10560,28,49,1,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,53.9,95.6,28.1,100
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,63,3814,10504,34,309,1,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,52.3,5.5,26.3,0
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,61,3713,10955,53,49,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,85.7,19.2,66.8,37.6
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,61,3710,2948,50,49,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,70.8,39.2,58.1,62.7
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,61,3693,2948,33,49,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,38.2,94.5,32.7,54.8
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,61,3689,925,29,49,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,38.0,41.2,21.6,59.9
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,61,3687,905,27,49,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,21.6,59.9,23.9,22.5
,,,,,,,,,,,,,,,,,,,"
            ",,Possession,,,61,3685,2948,25,49,0,completed,,,13,60 - 65,data/epl,2017-09-11 20:00:00 +0100,32934,23.9,22.5,38.6,28.3
